Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_Submission_TreeDist_Successive,median_split_delta_successive,median_split_Submission_TreeDist_Successive,at_least_2_tentatives,error_sequence,case_sequence,success_seq
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,place1']",4,4.0,19,0.2105263157894736,1,0,0,0,0,1,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2523961297070559,0.0156173761888606,1,1,2,place1,0,1,0,case2,123,low,low,low,high,1,error,case,success
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",5,3.0,19,0.2631578947368421,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1656472891122698,0.1234661995811987,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",6,4.0,19,0.3157894736842105,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2367787535181953,0.078086880944303,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",7,0.0,19,0.3684210526315789,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2367787535181953,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",8,0.0,19,0.4210526315789473,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2367787535181953,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",9,0.0,19,0.4736842105263157,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2367787535181953,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",10,1.0,19,0.5263157894736842,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.1885184070191495,1,1,2,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
COL416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",11,1.0,19,0.5789473684210527,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.2113895249260293,0.156173761888606,1,1,2,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",12,2.0,19,0.631578947368421,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0942592035095747,0.1171303214164545,1,1,2,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",13,1.0,19,0.6842105263157895,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.0390434404721515,1,1,2,none,0,0,0,none,123,low,low,high,low,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",14,4.0,19,0.7368421052631579,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.078086880944303,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",15,0.0,19,0.7894736842105263,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",16,0.0,19,0.8421052631578947,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",17,0.0,19,0.8947368421052632,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.1333026439817263,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL416085,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",18,1.0,19,0.9473684210526316,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0552157630374232,0.078086880944303,1,1,2,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",19,4.0,19,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0552157630374232,1,1,2,none,0,0,0,none,123,low,low,high,high,1,no_error,none,success
COL512053,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,9,0.0,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1885184070191495,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL512053,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,E,E,false']",1,12.0,9,0.1111111111111111,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2046907295844213,0.2020643543613224,1,1,2,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
COL512053,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,E,E,false']",2,0.0,9,0.2222222222222222,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2046907295844213,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL512053,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,place1']",3,1.0,9,0.3333333333333333,1,0,0,0,0,1,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1489200201705869,0.1650923427358586,1,1,2,place1,0,1,0,case2,123,high,low,high,low,1,error,case,success
COL512053,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",4,1.0,9,0.4444444444444444,1,1,0,0,1,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1412963142016269,0.0156173761888606,1,1,2,pickup1,1,0,0,case1,123,low,low,low,low,1,error,case,success
COL512053,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",5,8.0,9,0.5555555555555556,0,1,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1256789380127664,0.0,1,1,2,none,0,0,1,case3,123,low,high,low,high,1,no_error,case,success
COL512053,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",6,2.0,9,0.6666666666666666,0,1,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1256789380127664,0.0,1,1,2,none,0,0,1,case3,123,low,low,low,low,1,no_error,case,success
COL512053,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",7,1.0,9,0.7777777777777778,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1656472891122698,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL512053,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",8,4.0,9,0.8888888888888888,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0552157630374232,0.1104315260748465,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL512053,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",9,4.0,9,1.0,0,0,0,0,0,0,2,3,0,0,1,1,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0552157630374232,1,1,2,none,0,0,0,none,123,low,low,high,high,1,no_error,none,success
COL751026,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.1885184070191495,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",1,8.0,5,0.2,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.1656472891122698,0.1815279959104857,1,1,2,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,place1']",2,10.0,5,0.4,1,0,0,0,0,1,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.1812646653011304,0.0156173761888606,1,1,2,place1,0,1,0,case2,123,low,high,low,high,1,error,case,success
COL751026,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,false']",3,1.0,5,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.1333026439817263,0.1104315260748465,1,1,2,none,0,0,0,none,123,high,low,high,low,1,no_error,none,success
COL751026,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",4,12.0,5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0552157630374232,0.078086880944303,1,1,2,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",5,9.0,5,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0552157630374232,1,1,2,none,0,0,0,none,123,low,high,high,high,1,no_error,none,success
COL751062,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1885184070191495,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL751062,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,pickup1']",1,5.0,6,0.1666666666666666,1,1,0,0,1,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.214917331584858,0.152542553961938,1,1,2,pickup1,1,0,0,case1,123,high,low,high,high,1,error,case,success
COL751062,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",2,1.0,6,0.3333333333333333,0,1,0,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1992999553959974,0.0,1,1,2,none,0,0,1,case3,123,low,low,low,low,1,no_error,case,success
COL751062,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",3,1.0,6,0.5,0,0,0,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1656472891122698,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL751062,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,move1']",4,3.0,6,0.6666666666666666,1,0,1,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1812646653011304,0.0156173761888606,1,1,2,move1,0,1,0,case2,123,low,low,low,high,1,error,case,success
COL751062,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",5,3.0,6,0.8333333333333334,0,0,0,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0942592035095747,0.0873037869711972,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL751062,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",6,8.0,6,1.0,0,0,0,0,0,0,2,2,1,0,1,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0942592035095747,1,1,2,none,0,0,0,none,123,high,high,high,high,1,no_error,none,success
COL791028,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,7,0.0,0,0,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.1885184070191495,0.0,1,1,2,none,0,0,0,none,123,low,low,low,low,1,no_error,none,success
COL791028,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",1,7.0,7,0.1428571428571428,0,1,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.1992999553959974,0.1386750490563073,1,1,2,none,0,0,1,case3,123,high,high,high,high,1,no_error,case,success
COL791028,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",2,0.0,7,0.2857142857142857,0,1,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.1992999553959974,0.0,1,1,2,none,0,0,1,case3,123,low,low,low,low,1,no_error,case,success
COL791028,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",3,1.0,7,0.4285714285714285,0,1,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.1992999553959974,0.0,1,1,2,none,0,0,1,case3,123,low,low,low,low,1,no_error,case,success
COL791028,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,pickup1']",4,5.0,7,0.5714285714285714,1,1,0,0,1,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.214917331584858,0.0156173761888606,1,1,2,pickup1,1,0,0,case1,123,low,low,low,high,1,error,case,success
COL791028,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",5,7.0,7,0.7142857142857143,0,0,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.2367787535181953,0.0,1,1,2,none,0,0,0,none,123,low,high,low,high,1,no_error,none,success
COL791028,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",6,4.0,7,0.8571428571428571,0,0,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0552157630374232,0.2338977256560452,1,1,2,none,0,0,0,none,123,high,low,high,high,1,no_error,none,success
COL791028,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",7,4.0,7,1.0,0,0,0,0,0,0,1,4,0,0,1,0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0,0.0552157630374232,1,1,2,none,0,0,0,none,123,low,low,high,high,1,no_error,none,success
