Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_Submission_TreeDist_Successive,median_split_delta_successive,median_split_Submission_TreeDist_Successive,at_least_2_tentatives
BGR163075,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
BGR163075,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",1,6.0,5,0.2,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.14525039238461765,0.16165148348905797,1,1,3,none,0,0,0,none,123,high,high,high,high,1
BGR163075,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",2,4.0,5,0.4,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.11401564000689644,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,high,high,high,1
BGR163075,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",3,3.0,5,0.6,1,1,0,0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.055215763037423274,0.0,1,1,3,pickup1,1,0,0,case1,123,low,low,low,high,1
BGR163075,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,3.0,5,0.8,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.11401564000689644,0.0,1,1,3,none,0,0,0,none,123,low,low,low,high,1
BGR163075,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,false']",5,10.0,5,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.11401564000689644,1,1,3,none,0,0,0,none,123,high,high,high,high,1
BGR914213,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
BGR914213,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,move1']",1,5.0,6,0.16666666666666666,1,0,1,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.20771989714006006,0.1386750490563073,1,1,3,move1,0,1,0,case2,123,high,high,high,high,1
BGR914213,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,move1']",2,0.0,6,0.3333333333333333,1,0,1,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.20771989714006006,0.0,1,1,3,move1,0,1,0,case2,123,low,low,low,low,1
BGR914213,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",3,2.0,6,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.14525039238461765,0.06246950475544243,1,1,3,none,0,0,0,none,123,high,low,high,low,1
BGR914213,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,5.0,6,0.6666666666666666,0,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.11401564000689644,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,high,high,high,1
BGR914213,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",5,5.0,6,0.8333333333333334,0,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.04417261042993862,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,high,high,high,1
BGR914213,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,false']",6,5.0,6,1.0,0,0,0,0,0,0,2,0,2,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.04417261042993862,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL184112,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,9,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",1,6.0,9,0.1111111111111111,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.14525039238461765,0.16165148348905797,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL184112,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",2,4.0,9,0.2222222222222222,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.11401564000689644,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL184112,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",3,5.0,9,0.3333333333333333,1,1,0,0,1,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.1333026439817263,0.0,1,1,3,pickup1,1,0,0,case1,123,low,high,low,high,1
COL184112,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",4,0.0,9,0.4444444444444444,1,1,0,0,1,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.1333026439817263,0.0,1,1,3,pickup1,1,0,0,case1,123,low,low,low,low,1
COL184112,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",5,5.0,9,0.5555555555555556,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.11401564000689644,0.0,1,1,3,none,0,0,0,none,123,low,high,low,high,1
COL184112,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",6,1.0,9,0.6666666666666666,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.11401564000689644,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",7,8.0,9,0.7777777777777778,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.04417261042993862,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL184112,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,E,false']",8,1.0,9,0.8888888888888888,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.06984302957695783,0.031234752377721216,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,false']",9,1.0,9,1.0,0,0,0,0,0,0,2,2,0,0,2,0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,low,high,low,1
COL416085,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,13,0.0,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",1,6.0,13,0.07692307692307693,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.14525039238461765,0.16165148348905797,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,move1']",2,10.0,13,0.15384615384615385,1,0,1,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.11401564000689644,0.06984302957695783,1,1,3,move1,0,1,0,case2,123,high,high,high,high,1
COL416085,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",3,1.0,13,0.23076923076923078,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.16911161994082347,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,low,high,low,1
COL416085,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,0.0,13,0.3076923076923077,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.16911161994082347,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",5,2.0,13,0.38461538461538464,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.17092081153163685,0.13231253433240026,1,1,3,none,0,0,0,none,123,high,low,high,low,1
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,false']",6,0.0,13,0.46153846153846156,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.17092081153163685,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",7,3.0,13,0.5384615384615384,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.08834522085987724,0.09370425713316363,1,1,3,none,0,0,0,none,123,high,low,high,high,1
COL416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",8,1.0,13,0.6153846153846154,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.04417261042993862,0.04417261042993862,1,1,3,none,0,0,0,none,123,high,low,high,low,1
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,place1']",9,2.0,13,0.6923076923076923,1,0,0,0,0,1,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.04417261042993862,0.0,1,1,3,place1,0,1,0,case2,123,low,low,low,low,1
COL416085,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,place1']",10,2.0,13,0.7692307692307693,1,0,0,0,0,1,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.04417261042993862,0.0,1,1,3,place1,0,1,0,case2,123,low,low,low,low,1
COL416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",11,2.0,13,0.8461538461538461,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.04417261042993862,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL416085,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",12,0.0,13,0.9230769230769231,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.04417261042993862,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL416085,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,false']",13,5.0,13,1.0,0,0,0,0,0,0,3,0,1,0,0,2,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.04417261042993862,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL821173,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL821173,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",1,6.0,6,0.16666666666666666,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.14525039238461765,0.16165148348905797,1,1,3,none,0,0,0,none,123,high,high,high,high,1
COL821173,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeB,E,E,false']",2,1.0,6,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.14525039238461765,0.0,1,1,3,none,0,0,0,none,123,low,low,low,low,1
COL821173,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",3,3.0,6,0.5,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.11401564000689644,0.06984302957695783,1,1,3,none,0,0,0,none,123,high,low,high,high,1
COL821173,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,3.0,6,0.6666666666666666,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.11401564000689644,0.0,1,1,3,none,0,0,0,none,123,low,low,low,high,1
COL821173,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",5,7.0,6,0.8333333333333334,1,1,0,0,1,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.055215763037423274,0.0,1,1,3,pickup1,1,0,0,case1,123,low,high,low,high,1
COL821173,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,E,false']",6,2.0,6,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.04417261042993862,1,1,3,none,0,0,0,none,123,high,low,high,low,1
NOR214005,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2520978045274143,0.0,1,1,3,none,0,0,0,none,13,low,low,low,low,1
