Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_code_successive
AUS951503,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,E,E,false']",1,12.0,5,0.2,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.20469072958442136,0.20206435436132247,1,1,2,none,0,0,0,none,123,high,high
AUS951503,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,place1']",2,1.0,5,0.4,1,0,0,0,0,1,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.14892002017058692,0.16509234273585868,1,1,2,place1,0,1,0,case2,123,high,low
AUS951503,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,move1']",3,1.0,5,0.6,1,0,1,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.1098765796984354,0.05466081666101212,1,1,2,move1,0,1,0,case2,123,low,low
AUS951503,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",4,1.0,5,0.8,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.09425920350957478,0.07808688094430304,1,1,2,none,0,0,0,none,123,high,low
AUS951503,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",5,2.0,5,1.0,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.09425920350957478,1,1,2,none,0,0,0,none,123,high,low
AUS951611,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,10,0.0,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,pickup1']",1,6.0,10,0.1,1,1,0,0,1,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.21491733158485807,0.15254255396193803,1,1,2,pickup1,1,0,0,case1,123,high,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,E,E,false']",2,1.0,10,0.2,0,1,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.17773685864230174,0.0,1,1,2,none,0,0,1,case3,123,low,low
AUS951611,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,place1']",3,3.0,10,0.3,1,0,0,0,0,1,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.14892002017058692,0.015617376188860608,1,1,2,place1,0,1,0,case2,123,low,low
AUS951611,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,move1']",4,6.0,10,0.4,1,0,1,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.1098765796984354,0.05466081666101212,1,1,2,move1,0,1,0,case2,123,low,low
AUS951611,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",5,1.0,10,0.5,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.09425920350957478,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",6,0.0,10,0.6,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.09425920350957478,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",7,1.0,10,0.7,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.09425920350957478,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",8,1.0,10,0.8,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.055215763037423274,0.03904344047215152,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",9,4.0,10,0.9,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.0,0.055215763037423274,1,1,2,none,0,0,0,none,123,low,low
AUS951611,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",10,1.0,10,1.0,0,0,0,0,0,0,3,2,1,0,1,1,0.3,0.2,0.1,0.0,0.1,0.1,0.0,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951647,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951647,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",1,12.0,6,0.16666666666666666,0,0,0,0,0,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.23677875351819533,0.1386750490563073,1,1,2,none,0,0,0,none,123,high,high
AUS951647,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",2,1.0,6,0.3333333333333333,1,1,0,0,1,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.14129631420162697,0.1802389756304589,1,1,2,pickup1,1,0,0,case1,123,high,low
AUS951647,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,pickup1']",3,5.0,6,0.5,1,1,0,0,1,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.14129631420162697,0.015617376188860608,1,1,2,pickup1,1,0,0,case1,123,low,low
AUS951647,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,2.0,6,0.6666666666666666,0,0,0,0,0,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.18156299048077207,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951647,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,place1']",5,8.0,6,0.8333333333333334,1,0,0,0,0,1,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.1098765796984354,0.18100804410436094,1,1,2,place1,0,1,0,case2,123,high,high
AUS951647,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",6,2.0,6,1.0,0,0,0,0,0,0,3,2,0,0,2,1,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.09425920350957478,1,1,2,none,0,0,0,none,123,high,low
AUS951719,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,8,0.0,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951719,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",1,9.0,8,0.125,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.23677875351819533,0.1386750490563073,1,1,2,none,0,0,0,none,123,high,high
AUS951719,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,pickup1']",2,1.0,8,0.25,1,1,0,0,1,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.21491733158485807,0.015617376188860608,1,1,2,pickup1,1,0,0,case1,123,low,low
AUS951719,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,move1']",3,4.0,8,0.375,1,1,1,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.21491733158485807,0.015617376188860608,1,1,2,move1,1,0,0,case1,123,low,low
AUS951719,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",4,7.0,8,0.5,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.09425920350957478,0.08730378697119728,1,1,2,none,0,0,0,none,123,high,high
AUS951719,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",5,4.0,8,0.625,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.055215763037423274,0.03904344047215152,1,1,2,none,0,0,0,none,123,low,low
AUS951719,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",6,4.0,8,0.75,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.0,0.055215763037423274,1,1,2,none,0,0,0,none,123,low,low
AUS951719,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",7,0.0,8,0.875,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.0,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951719,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",8,1.0,8,1.0,0,0,0,0,0,0,2,2,1,0,1,0,0.25,0.25,0.125,0.0,0.125,0.0,0.0,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951791,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,2,0,2,0,0,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
AUS951791,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,move1']",1,15.0,3,0.3333333333333333,1,0,1,0,0,0,2,0,2,0,0,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.1098765796984354,0.16072673855203967,1,1,2,move1,0,1,0,case2,123,high,high
AUS951791,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,move1']",2,0.0,3,0.6666666666666666,1,0,1,0,0,0,2,0,2,0,0,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.1098765796984354,0.015617376188860608,1,1,2,move1,0,1,0,case2,123,low,low
AUS951791,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",3,1.0,3,1.0,0,0,0,0,0,0,2,0,2,0,0,0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.09425920350957478,1,1,2,none,0,0,0,none,123,high,low
BGR123037,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,3,1,1,0,0,2,0.75,0.25,0.25,0.0,0.0,0.5,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
BGR123037,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,place1']",1,7.0,4,0.25,1,0,0,0,0,1,3,1,1,0,0,2,0.75,0.25,0.25,0.0,0.0,0.5,0.25239612970705594,0.15254255396193803,1,1,2,place1,0,1,0,case2,123,high,high
BGR123037,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,move1']",2,1.0,4,0.5,1,1,1,0,0,0,3,1,1,0,0,2,0.75,0.25,0.25,0.0,0.0,0.5,0.21491733158485807,0.015617376188860608,1,1,2,move1,1,0,0,case1,123,low,low
BGR123037,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,place1']",3,2.0,4,0.75,1,0,0,0,0,1,3,1,1,0,0,2,0.75,0.25,0.25,0.0,0.0,0.5,0.18126466530113047,0.015617376188860608,1,1,2,place1,0,1,0,case2,123,low,low
BGR123037,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",4,4.0,4,1.0,0,0,0,0,0,0,3,1,1,0,0,2,0.75,0.25,0.25,0.0,0.0,0.5,0.0,0.16564728911226984,1,1,2,none,0,0,0,none,123,high,low
BGR123073,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,7,0.0,0,0,0,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
BGR123073,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,move1']",1,13.0,7,0.14285714285714285,1,0,1,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.19718036666963268,0.17508701007250885,1,1,2,move1,0,1,0,case2,123,high,high
BGR123073,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,move1']",2,0.0,7,0.2857142857142857,1,0,1,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.19718036666963268,0.015617376188860608,1,1,2,move1,0,1,0,case2,123,low,low
BGR123073,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,move1']",3,0.0,7,0.42857142857142855,1,0,1,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.19718036666963268,0.015617376188860608,1,1,2,move1,0,1,0,case2,123,low,low
BGR123073,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,E,E,false']",4,8.0,7,0.5714285714285714,0,1,0,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.1256789380127664,0.0,1,1,2,none,0,0,1,case3,123,low,high
BGR123073,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",5,3.0,7,0.7142857142857143,0,0,0,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.09425920350957478,0.0,1,1,2,none,0,0,0,none,123,low,low
BGR123073,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeB,ra-world-shape ra-world-shapeA,E,false']",6,0.0,7,0.8571428571428571,0,0,0,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.09425920350957478,0.0,1,1,2,none,0,0,0,none,123,low,low
BGR123073,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,', 'E,ra-world-shape ra-world-shapeB,E,ra-world-shape ra-world-shapeA,E,false']",7,7.0,7,1.0,0,0,0,0,0,0,3,1,3,0,0,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.09425920350957478,1,1,2,none,0,0,0,none,123,high,high
BGR163219,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,false']",0,0.0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,0.18851840701914957,0.0,1,1,2,none,0,0,0,none,123,low,low
BGR163219,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeB,E,E,place1']",1,11.0,2,0.5,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,0.25239612970705594,0.15254255396193803,1,1,2,place1,0,1,0,case2,123,high,high
